patientId,firstName,middleName,lastName,dateOfBirth,email,phone,address
876616079,Yosef,,Zilber,2008-04-06,yosef.zilber@teva.com,053-2225232,Tel Aviv - Yafo
554941605,Tal,Ben,Yarkoni,2002-05-05,tal.yarkoni@walla.co.il,050-5816582,Rehovot
293253475,Noga,,Grosman,1943-02-08,noga.grosman@teva.com,056-7282411,Rehovot
581613078,Neta,Leah,Berger,1960-02-25,neta.berger@gmail.com,055-2990334,Haifa
676876906,Erez,Bat,Peles,2008-03-22,erez.peles@checkpoints.com,050-6005700,Ashdod
823164961,Eden,,Lavi,1974-07-04,eden.lavi@checkpoints.com,053-5152562,Ashdod
471686188,Adam,,Vaknin,1943-06-28,adam.vaknin@checkpoints.com,051-1540516,Rehovot
760268760,Noga,,Mizrachi,2002-07-01,noga.mizrachi@gmail.com,059-1563316,Ashdod
741866641,Iris,,Eshkol,1986-07-30,iris.eshkol@teva.com,050-7748892,Ashdod
351619881,Lior,,Barkat,1938-11-28,lior.barkat@gmail.com,052-9453969,Petah-Tikva
351429015,Agam,,Geva,1954-11-22,agam.geva@checkpoints.com,055-4974590,Petah-Tikva
253824712,Limor,,Navon,1981-07-29,limor.navon@gmail.com,050-3938247,Rehovot
696840109,Nir,,Avraham,1950-10-26,nir.avraham@teva.com,056-9799030,Herzeliya
847655456,Dor,Yosef,Hoffman,1992-01-14,dor.hoffman@checkpoints.com,058-8944327,Jerusalem
341961866,Yael,Yosef,Eshkol,2003-05-13,yael.eshkol@hotmail.com,056-7987842,Eilat
669074377,Ariel,,Altman,1990-04-17,ariel.altman@gmail.com,051-8546170,Herzeliya
199282456,Shahar,,Begin,2003-11-29,shahar.begin@gmail.com,056-1663497,Beer-Sheva
302038796,May,,Peled,1958-05-25,may.peled@gmail.com,057-4504577,Herzeliya
425545658,Moshe,,Barkat,1942-01-05,moshe.barkat@gmail.com,057-5070038,Nahariya
855665764,Roy,,Zilber,1959-01-02,roy.zilber@gmail.com,054-7386444,Ashdod
673002461,Sigal,,Silberman,1976-04-08,sigal.silberman@hotmail.com,057-8818250,Beer-Sheva
962017778,Eden,,Frank,1979-10-21,eden.frank@gmail.com,055-6249960,Rehovot
149086585,Ilan,,Ben-David,2007-01-29,ilan.ben-david@gmail.com,058-8005797,Petah-Tikva
263650505,Guy,,Weiss,1957-06-01,guy.weiss@checkpoints.com,053-9376888,Eilat
802879944,Dorit,,Schwartz,1964-09-11,dorit.schwartz@teva.com,057-8731427,Haifa
886808192,Hila,Sarah,Segal,1964-09-21,hila.segal@gmail.com,058-1985360,Eilat
136317983,Shlomo,Ben,Livne,1971-07-15,shlomo.livne@gmail.com,053-2140312,Haifa
109815572,Niv,,Arad,2003-02-10,niv.arad@hotmail.com,059-9106820,Ashdod
116891857,Avraham,,Dotan,2007-06-21,avraham.dotan@gmail.com,058-5609384,Eilat
407829477,Yosef,,Arad,1948-01-24,yosef.arad@walla.co.il,052-2795437,Beer-Sheva
663054538,Adam,,Eitan,1961-04-21,adam.eitan@gmail.com,055-5484964,Rehovot
184846271,Dana,,Green,1986-09-18,dana.green@teva.com,053-6032739,Beer-Sheva
801943382,Sigal,Yosef,Olmert,1974-07-05,sigal.olmert@walla.co.il,058-8986040,Tel Aviv - Yafo
783703040,Moshe,,Yarkoni,1963-09-09,moshe.yarkoni@checkpoints.com,056-6557798,Nahariya
202393989,Zohar,,Dahan,1946-06-05,zohar.dahan@hotmail.com,057-5548220,Tel Aviv - Yafo
179830621,Dorit,,Vaknin,1957-12-23,dorit.vaknin@teva.com,050-4009069,Herzeliya
116812751,Roy,,Peled,1944-08-04,roy.peled@checkpoints.com,056-2290796,Petah-Tikva
274429624,Ilan,,Eitan,1973-08-15,ilan.eitan@teva.com,058-6565503,Rehovot
911329267,Linoy,,Grosman,1946-09-10,linoy.grosman@teva.com,051-9401909,Herzeliya
157656107,Noam,,Spector,2001-09-18,noam.spector@gmail.com,059-7655572,Herzeliya
131810311,Orly,,Gabay,1968-02-11,orly.gabay@walla.co.il,053-6969521,Eilat
503111666,Mor,,Zamir,1949-04-06,mor.zamir@walla.co.il,051-5955645,Jerusalem
865694462,Shlomo,,Katz,1974-06-11,shlomo.katz@teva.com,052-7536772,Herzeliya
487298927,Ori,Michael,Azoulay,1968-08-19,ori.azoulay@gmail.com,054-2715158,Haifa
193734690,Amit,,Spector,1958-10-07,amit.spector@hotmail.com,056-2732967,Tel Aviv - Yafo
196227496,Hila,Sarah,Tamir,1938-02-27,hila.tamir@gmail.com,056-1207041,Petah-Tikva
544325176,Lihi,Sarah,Lapid,1986-10-03,lihi.lapid@hotmail.com,058-3845129,Rehovot
282001119,Ariel,,Gabay,1964-04-17,ariel.gabay@gmail.com,051-3805274,Rehovot
396311802,Dor,,Elbaz,2001-08-19,dor.elbaz@gmail.com,054-5137094,Ashdod
737594763,Avi,,Stern,1996-05-18,avi.stern@gmail.com,050-7638609,Herzeliya
765926290,Neta,,Weiss,1969-11-25,neta.weiss@checkpoints.com,059-3283789,Petah-Tikva
444311586,Roni,,Tal,1980-05-06,roni.tal@gmail.com,056-6354241,Petah-Tikva
889065340,Meital,,Gur,1956-11-13,meital.gur@checkpoints.com,053-6467463,Rehovot
400969989,Erez,Sarah,Feldman,1990-08-10,erez.feldman@hotmail.com,058-4018677,Eilat
128900946,Agam,,Heller,1989-09-22,agam.heller@walla.co.il,054-2160289,Rehovot
822604249,Nir,,Grosman,1986-10-27,nir.grosman@gmail.com,052-8098909,Rehovot
179419456,Rotem,,Gal,1972-07-29,rotem.gal@hotmail.com,058-8017921,Eilat
139476288,Inbal,,Yarkoni,1960-05-13,inbal.yarkoni@hotmail.com,051-2834914,Jerusalem
806094391,Osnat,,Silberman,1953-07-26,osnat.silberman@gmail.com,059-7704473,Herzeliya
954946593,Mor,Michael,David,1988-08-13,mor.david@hotmail.com,058-4708297,Ashdod
501707828,Erez,,Heller,1955-09-24,erez.heller@teva.com,058-3529080,Herzeliya
126373949,Ben,,David,2000-10-30,ben.david@gmail.com,052-6843985,Petah-Tikva
468365044,Shani,,Liberman,1977-04-14,shani.liberman@walla.co.il,051-8351204,Ashdod
442426442,Chaim,Leah,Elbaz,1998-03-17,chaim.elbaz@gmail.com,055-2834801,Haifa
895094534,Rachel,,Navon,1994-03-02,rachel.navon@gmail.com,058-8153291,Ashdod
348952994,Yuval,,Yadin,1951-01-27,yuval.yadin@teva.com,056-7636771,Tel Aviv - Yafo
561228852,Lihi,,Cohen,1990-01-26,lihi.cohen@gmail.com,051-2707116,Eilat
300746596,Inbal,,Rubin,1998-04-23,inbal.rubin@gmail.com,057-9853588,Herzeliya
740992546,Lihi,,Ben-Ari,1998-04-14,lihi.ben-ari@gmail.com,055-8681625,Nahariya
759797724,Kobi,,Katz,1980-06-08,kobi.katz@gmail.com,053-6123426,Beer-Sheva
296542559,Dana,Yosef,Tal,1971-01-05,dana.tal@hotmail.com,052-7437584,Rehovot
299451515,Dan,,Gur,1950-08-24,dan.gur@gmail.com,058-3799538,Ashdod
410133983,Ariel,,Zamir,1968-01-27,ariel.zamir@hotmail.com,050-7023677,Tel Aviv - Yafo
620344871,Ariel,,Ronen,1958-02-25,ariel.ronen@hotmail.com,057-7864135,Ashdod
546279777,Shir,,Guttman,2001-02-12,shir.guttman@hotmail.com,050-4699871,Petah-Tikva
135106082,Maya,,Ben-David,1993-06-11,maya.ben-david@checkpoints.com,057-9309978,Eilat
648473746,David,,Geva,1959-10-23,david.geva@checkpoints.com,055-1698108,Ashdod
686642360,Niv,,Lazar,1949-11-21,niv.lazar@checkpoints.com,053-5994727,Tel Aviv - Yafo
582896428,Leah,,Goldberg,2000-09-23,leah.goldberg@walla.co.il,051-4975295,Jerusalem
970485411,Linoy,,Peled,1944-10-08,linoy.peled@hotmail.com,056-3784709,Nahariya
249502403,Roy,,Liberman,1957-05-22,roy.liberman@gmail.com,058-5715824,Nahariya
678498324,Tomers,,Rubin,1982-04-12,tomers.rubin@gmail.com,059-5485272,Eilat
829392084,Noam,,Grosman,1938-01-17,noam.grosman@walla.co.il,050-5652716,Haifa
853150998,Yosef,Michael,Saban,1986-04-29,yosef.saban@checkpoints.com,056-9211754,Haifa
720005941,Tali,,Gabay,1974-11-16,tali.gabay@walla.co.il,051-2561871,Rehovot
653635749,Kim,,Vaknin,1975-06-04,kim.vaknin@walla.co.il,057-6491002,Nahariya
102655449,Roni,Yosef,Shamir,1951-07-31,roni.shamir@teva.com,055-2062512,Eilat
631196129,Tamar,,Rubin,1978-03-26,tamar.rubin@hotmail.com,059-3191007,Nahariya
621127607,Roni,,Nir,2004-05-30,roni.nir@gmail.com,057-1273155,Beer-Sheva
269633510,Hadar,Yosef,Blau,1990-05-20,hadar.blau@teva.com,052-6064462,Haifa
394226159,Michael,,Koren,2001-02-20,michael.koren@gmail.com,052-1868846,Rehovot
351410032,Gal,Ben,Koren,2008-06-08,gal.koren@gmail.com,057-2307594,Haifa
737458510,Ofek,,Navon,2007-09-13,ofek.navon@gmail.com,055-3023227,Rehovot
845210115,Yosef,Yosef,Kramer,2000-07-08,yosef.kramer@teva.com,051-2731434,Herzeliya
494666352,Yael,,Grosman,1940-12-18,yael.grosman@checkpoints.com,052-3396676,Beer-Sheva
669628927,Ilan,,Levi,1993-10-23,ilan.levi@walla.co.il,055-4574477,Haifa
542070132,Avi,,Nir,1989-01-16,avi.nir@gmail.com,051-3349030,Beer-Sheva
733050169,Agam,,Altman,1970-01-04,agam.altman@gmail.com,052-5157165,Petah-Tikva
792156071,Daniel,,Saban,1954-09-14,daniel.saban@teva.com,059-5780177,Tel Aviv - Yafo
806957378,Yael,,Liberman,1962-10-27,yael.liberman@gmail.com,056-5958372,Tel Aviv - Yafo
941600554,Sarah,,Harari,1986-11-27,sarah.harari@walla.co.il,059-2191383,Eilat
112956853,Inbal,,Melamed,1957-07-17,inbal.melamed@walla.co.il,055-3898604,Ashdod
927175323,Shlomo,,Mizrachi,2007-04-19,shlomo.mizrachi@gmail.com,053-1668183,Tel Aviv - Yafo
947493681,Erez,,Arad,1944-08-07,erez.arad@hotmail.com,056-8106413,Rehovot
188506190,Orly,,Dotan,1994-11-01,orly.dotan@gmail.com,051-6199374,Beer-Sheva
649009234,Roy,,Levine,1973-06-24,roy.levine@hotmail.com,051-6203780,Rehovot
883786839,Sarah,,Friedman,1969-07-21,sarah.friedman@gmail.com,057-1923227,Petah-Tikva
815197502,Linoy,,Tzur,1997-10-26,linoy.tzur@gmail.com,052-1190431,Haifa
633019326,Tal,,Navon,1943-11-14,tal.navon@gmail.com,052-7238933,Haifa
905066256,Roni,,Gabay,1997-12-10,roni.gabay@checkpoints.com,050-6620552,Rehovot
392036942,Zohar,,Agbaria,1956-10-19,zohar.agbaria@teva.com,051-9323974,Ashdod
648447868,Inbal,,Friedman,1957-09-04,inbal.friedman@gmail.com,055-3639223,Petah-Tikva
930355646,Ori,,Geva,1998-03-09,ori.geva@gmail.com,058-1043092,Tel Aviv - Yafo
113194223,Rachel,,Dahan,1974-03-05,rachel.dahan@gmail.com,052-1593302,Eilat
962338680,Sapir,,Rabin,1988-05-23,sapir.rabin@gmail.com,053-7983626,Herzeliya
391261014,Shlomo,,Geva,1963-06-30,shlomo.geva@teva.com,050-4008898,Jerusalem
963651372,Oren,,Dahan,2002-05-08,oren.dahan@walla.co.il,054-6212643,Herzeliya
192755745,Gadi,Bat,Blau,1982-05-17,gadi.blau@hotmail.com,054-5069884,Ashdod
495430792,Kobi,,Harari,1938-12-04,kobi.harari@gmail.com,058-5112546,Haifa
106848195,Bar,,Peretz,1977-06-15,bar.peretz@teva.com,050-6620658,Tel Aviv - Yafo
914893975,Limor,,Berger,1943-04-17,limor.berger@gmail.com,051-4442590,Eilat
355730504,Dor,,Shaham,1995-10-05,dor.shaham@teva.com,054-2560728,Tel Aviv - Yafo
348541776,Oren,,Hoffman,1975-02-12,oren.hoffman@walla.co.il,051-2603516,Eilat
243359401,Orly,Sarah,Zilber,2002-12-12,orly.zilber@walla.co.il,052-4972370,Petah-Tikva
380236885,Adi,,Zilber,1942-07-24,adi.zilber@gmail.com,055-8596016,Petah-Tikva
350838144,Shlomo,,Stern,1956-01-29,shlomo.stern@gmail.com,052-2772642,Haifa
582718617,Stav,,Melamed,1960-06-14,stav.melamed@gmail.com,053-8581910,Petah-Tikva
597514616,Leah,,Ohayon,1946-12-26,leah.ohayon@gmail.com,059-1676621,Jerusalem
997567367,Michal,Bat,Klein,1976-08-14,michal.klein@walla.co.il,058-1821255,Petah-Tikva
379351967,Idan,,Peretz,1967-12-19,idan.peretz@hotmail.com,058-5191831,Beer-Sheva
596115163,Ori,Ben,Grosman,1938-06-21,ori.grosman@gmail.com,052-4324120,Rehovot
499689381,Dorit,,Yadin,2000-12-29,dorit.yadin@hotmail.com,059-5342289,Beer-Sheva
123407763,Chaim,,Stern,1968-10-01,chaim.stern@checkpoints.com,052-2543145,Herzeliya
231563076,Yaakov,Sarah,Heller,1969-09-03,yaakov.heller@checkpoints.com,056-9323619,Tel Aviv - Yafo
330549659,Amit,,Vaknin,1995-03-14,amit.vaknin@gmail.com,059-5123584,Petah-Tikva
635680789,Bar,,Tamir,2000-08-30,bar.tamir@gmail.com,056-3302438,Rehovot
314166184,Ronit,,Peles,1959-10-05,ronit.peles@checkpoints.com,050-7417252,Herzeliya
615057244,Lior,,Shaham,1957-10-14,lior.shaham@hotmail.com,055-7515956,Petah-Tikva
293075824,David,,Melamed,2005-11-26,david.melamed@checkpoints.com,054-1982997,Ashdod
668473595,Hila,,Netanyahu,1987-08-26,hila.netanyahu@gmail.com,051-5158351,Jerusalem
386181187,Shahar,Bat,Rabin,1956-11-19,shahar.rabin@checkpoints.com,056-6952633,Haifa
289086333,Sarah,,Peled,1942-04-25,sarah.peled@teva.com,055-1473227,Herzeliya
709511014,Ilan,,Klein,1991-08-24,ilan.klein@checkpoints.com,057-6185050,Haifa
626602103,Yitzhak,Sarah,Azoulay,1988-11-26,yitzhak.azoulay@gmail.com,058-9019324,Tel Aviv - Yafo
465887237,Sapir,,Golan,1979-07-03,sapir.golan@gmail.com,050-3478196,Nahariya
856661933,Omer,Sarah,Lapid,1975-10-19,omer.lapid@gmail.com,055-7636992,Nahariya
208482467,Roni,,Elbaz,1994-05-27,roni.elbaz@teva.com,056-9173859,Herzeliya
287048690,Shir,,Shani,1953-06-22,shir.shani@checkpoints.com,055-4745298,Nahariya
974513582,Idan,,Berger,1946-10-07,idan.berger@gmail.com,052-3981450,Tel Aviv - Yafo
853775825,Yaron,,Zilber,1939-05-19,yaron.zilber@hotmail.com,050-4054824,Nahariya
211787506,Nir,,Klein,2001-07-21,nir.klein@gmail.com,055-6360633,Haifa
783100341,Michael,,Eshkol,1943-02-08,michael.eshkol@gmail.com,057-1191186,Petah-Tikva
325146786,Rachel,Michael,Tal,1937-12-04,rachel.tal@gmail.com,050-1807780,Rehovot
570535289,Agam,,Kraus,1971-05-23,agam.kraus@walla.co.il,056-6892681,Eilat
503026384,Noam,,Kramer,1956-09-03,noam.kramer@teva.com,053-3728923,Ashdod
179144854,Yitzhak,Michael,Marciano,1999-02-20,yitzhak.marciano@gmail.com,055-3853891,Rehovot
272769884,Agam,,Malka,2000-03-07,agam.malka@gmail.com,059-9098979,Tel Aviv - Yafo
563129902,Sigal,,Segal,1969-07-31,sigal.segal@gmail.com,050-2698824,Herzeliya
320708138,Alon,,Hoffman,1943-10-04,alon.hoffman@teva.com,058-5450404,Petah-Tikva
419331516,Sarah,Sarah,Yosef,1959-03-22,sarah.yosef@checkpoints.com,057-3576811,Tel Aviv - Yafo
487437109,Avraham,,Lazar,1949-02-20,avraham.lazar@teva.com,059-9058573,Jerusalem
204138894,David,,Liberman,1982-05-09,david.liberman@gmail.com,057-2937918,Petah-Tikva
942754807,Erez,,Frank,1949-03-25,erez.frank@gmail.com,051-7501626,Haifa
498380251,Neta,,Deutsch,2004-07-12,neta.deutsch@gmail.com,057-8802377,Petah-Tikva
342925794,Tamar,,Ramon,1946-01-19,tamar.ramon@teva.com,051-2437930,Herzeliya
967776836,Lior,,Hoffman,1955-08-17,lior.hoffman@gmail.com,058-2023137,Rehovot
978755907,Oren,,Kraus,1946-11-23,oren.kraus@checkpoints.com,057-4953417,Ashdod
420890008,Daniel,,Zilber,1944-06-13,daniel.zilber@gmail.com,058-9670757,Nahariya
827497537,Eli,,Klein,1968-03-31,eli.klein@gmail.com,052-4554926,Jerusalem
235491190,Yaakov,Leah,Lazar,1969-06-22,yaakov.lazar@gmail.com,052-5326615,Herzeliya
880720904,Chaim,,Azoulay,1972-11-19,chaim.azoulay@hotmail.com,055-5633880,Eilat
661096687,Dor,,Omer,1995-03-28,dor.omer@hotmail.com,059-2681144,Beer-Sheva
704177085,Roni,,Yosef,1960-06-24,roni.yosef@gmail.com,056-5431477,Rehovot
803072911,Dan,,Geva,2005-03-04,dan.geva@gmail.com,054-7760781,Haifa
141642429,Erez,,Weiss,2004-02-10,erez.weiss@teva.com,057-5506097,Herzeliya
627872109,Sivan,,Nir,1988-01-31,sivan.nir@gmail.com,054-8434162,Herzeliya
195871030,Alon,,Guttman,1972-01-02,alon.guttman@teva.com,057-9665455,Herzeliya
981560713,Shalom,,Bar-On,2002-08-24,shalom.bar-on@gmail.com,058-7767679,Haifa
938073130,Zohar,Bat,Ramon,1990-07-11,zohar.ramon@checkpoints.com,050-5185752,Tel Aviv - Yafo
590108029,Israel,,Feldman,1983-12-15,israel.feldman@gmail.com,057-9474614,Rehovot
782266083,Itai,Michael,Nir,1964-09-06,itai.nir@hotmail.com,057-3979359,Ashdod
730157871,Gadi,,Goldberg,1985-04-30,gadi.goldberg@teva.com,051-5782670,Tel Aviv - Yafo
515071728,Israel,,Shapira,1938-07-28,israel.shapira@gmail.com,053-4776753,Jerusalem
388926290,Sigal,,Hoffman,1938-07-13,sigal.hoffman@checkpoints.com,050-8954031,Haifa
795109916,Idan,,Gal,1988-06-16,idan.gal@gmail.com,059-6124763,Petah-Tikva
555059083,Neta,,Goldberg,1988-12-15,neta.goldberg@walla.co.il,054-9734854,Nahariya
526439295,Motti,Leah,David,1974-12-17,motti.david@hotmail.com,059-5742531,Petah-Tikva
834883010,Ori,Michael,Kramer,1951-01-23,ori.kramer@gmail.com,054-5381318,Petah-Tikva
302250101,Adam,,Navon,2003-06-10,adam.navon@checkpoints.com,059-7779646,Herzeliya
830955923,Ariel,Yosef,Begin,1982-01-05,ariel.begin@gmail.com,056-7788043,Rehovot
891060070,Yitzhak,,Sela,1957-03-19,yitzhak.sela@checkpoints.com,053-6757387,Jerusalem
836928463,Shahar,,Gur,1948-04-04,shahar.gur@gmail.com,058-6036433,Haifa
806108387,Rami,,Zamir,1966-04-19,rami.zamir@gmail.com,054-4071377,Herzeliya
802693852,Michael,,Ben-David,1941-10-07,michael.ben-david@checkpoints.com,054-8054359,Herzeliya
499090969,Leah,,Sela,1997-12-19,leah.sela@walla.co.il,050-2194801,Ashdod
308889819,Asaf,,Ohayon,1974-04-17,asaf.ohayon@hotmail.com,054-7930789,Tel Aviv - Yafo
261897130,Ariel,,Stern,1957-06-13,ariel.stern@walla.co.il,052-6308033,Haifa
936381727,Daniel,,Shaham,1992-09-01,daniel.shaham@gmail.com,050-1079079,Ashdod
393698307,Roy,,Olmert,1956-10-31,roy.olmert@checkpoints.com,052-9213740,Beer-Sheva
238948590,Avi,,Spector,1972-05-05,avi.spector@walla.co.il,057-7430982,Tel Aviv - Yafo
140507249,Shahar,,Stern,2007-04-09,shahar.stern@gmail.com,058-4197346,Tel Aviv - Yafo
826652789,Avraham,,Yadin,1988-03-26,avraham.yadin@teva.com,055-6236039,Haifa
210282113,Lihi,,Arad,1993-07-20,lihi.arad@gmail.com,050-6003003,Petah-Tikva
462747729,Mor,,Nir,1977-10-14,mor.nir@walla.co.il,055-4161264,Haifa
971887294,Yuval,,Mizrachi,1943-04-19,yuval.mizrachi@gmail.com,053-1367643,Nahariya
641846158,Tomers,,Ohayon,1950-03-04,tomers.ohayon@checkpoints.com,050-7294684,Petah-Tikva
928123020,Shahar,Ben,Oz,1949-02-22,shahar.oz@gmail.com,050-1809249,Beer-Sheva
547509357,Hadar,Michael,Berger,1965-12-21,hadar.berger@teva.com,052-4447632,Tel Aviv - Yafo
423321334,Dor,Sarah,Tzur,1984-04-24,dor.tzur@hotmail.com,059-3301222,Rehovot
991906567,Ori,,Bar-On,1997-12-21,ori.bar-on@gmail.com,051-2782809,Ashdod
313295228,Roni,,Stern,1961-08-07,roni.stern@gmail.com,055-7874568,Petah-Tikva
272199842,Yaakov,,Tamir,1989-11-25,yaakov.tamir@teva.com,057-6546608,Jerusalem
102939907,Moshe,Ben,Livne,1957-01-09,moshe.livne@teva.com,057-3502229,Beer-Sheva
937009907,Eyal,,Malka,1999-06-12,eyal.malka@gmail.com,053-8663014,Petah-Tikva
383602087,Stav,Bat,Avraham,2004-12-29,stav.avraham@checkpoints.com,054-7043399,Herzeliya
557408869,Linoy,,Omer,2004-06-01,linoy.omer@gmail.com,052-3860721,Herzeliya
483892122,Hadar,,Oz,1942-10-07,hadar.oz@gmail.com,055-6749933,Haifa
222226183,Yuval,,Green,1984-02-23,yuval.green@checkpoints.com,056-9023619,Rehovot
796693603,Tomers,Leah,Omer,2003-04-10,tomers.omer@checkpoints.com,052-2740017,Rehovot
734313309,Ben,,Ramon,1992-04-09,ben.ramon@hotmail.com,056-7016291,Nahariya
130941191,Dorit,,Shamir,1996-10-23,dorit.shamir@walla.co.il,057-2894776,Rehovot
573185010,Yaakov,,Agbaria,1980-05-05,yaakov.agbaria@gmail.com,058-4757843,Herzeliya
657379037,Oren,,Tal,1999-12-28,oren.tal@walla.co.il,053-9085438,Herzeliya
812653878,Iris,,Porat,1958-06-11,iris.porat@hotmail.com,050-1195368,Haifa
642849045,Ron,,Harari,2001-10-25,ron.harari@checkpoints.com,057-6379342,Jerusalem
455295629,Maya,,Avraham,1959-02-23,maya.avraham@teva.com,056-7765865,Jerusalem
184643708,Shani,,Guttman,1968-05-01,shani.guttman@gmail.com,057-8500558,Herzeliya
227460504,Nir,,Peres,1999-04-29,nir.peres@walla.co.il,056-1601160,Eilat
689590340,Avraham,,Azoulay,1952-12-29,avraham.azoulay@teva.com,054-9528492,Eilat
322104833,Sigal,,Livne,1977-12-14,sigal.livne@gmail.com,050-4739945,Ashdod
456452891,Rami,,Netanyahu,1966-02-01,rami.netanyahu@teva.com,055-8592234,Beer-Sheva
204622201,May,,Tzur,1977-11-28,may.tzur@gmail.com,054-9757456,Herzeliya
853869899,Ori,,Dahan,1964-05-10,ori.dahan@gmail.com,056-2794516,Petah-Tikva
755897094,Guy,,Ronen,1973-04-14,guy.ronen@gmail.com,057-4197381,Herzeliya
215712585,Coral,Leah,Kraus,1948-03-26,coral.kraus@hotmail.com,051-8558212,Ashdod
807012492,Kobi,Yosef,Arad,2008-02-22,kobi.arad@hotmail.com,050-8261353,Nahariya
618544245,Eyal,,Lapid,1992-08-20,eyal.lapid@teva.com,059-3913368,Haifa
211190223,Lihi,,Tzur,1979-08-29,lihi.tzur@hotmail.com,056-8024028,Nahariya
843582889,May,,Saban,1977-10-10,may.saban@gmail.com,057-3237608,Haifa
543182078,Roni,,Yarkoni,1962-07-29,roni.yarkoni@gmail.com,058-6266549,Eilat
779231134,Niv,,Stern,1944-06-11,niv.stern@gmail.com,055-3225862,Haifa
641051458,Lior,,Tal,1944-10-21,lior.tal@gmail.com,055-9059269,Nahariya
712718094,Osnat,,Eshkol,1941-06-09,osnat.eshkol@checkpoints.com,058-5797075,Rehovot
967910655,Moshe,Yosef,Navon,1995-06-30,moshe.navon@gmail.com,050-4353806,Petah-Tikva
905505027,Eitan,,Asulin,1995-05-25,eitan.asulin@checkpoints.com,050-5951637,Jerusalem
909165341,Lior,,Biton,1967-12-06,lior.biton@gmail.com,059-4763253,Eilat
517563874,Sarah,,Bar-On,1936-11-13,sarah.bar-on@teva.com,054-1788191,Rehovot
516133637,Dor,,Nir,1958-12-31,dor.nir@gmail.com,050-5216804,Jerusalem
766323040,Roni,,Guttman,1951-09-04,roni.guttman@teva.com,055-4296204,Jerusalem
415870923,Rotem,,Golan,2001-11-07,rotem.golan@gmail.com,052-9620919,Beer-Sheva
505013519,Yaakov,,Lazar,1984-10-29,yaakov.lazar1@gmail.com,052-5278461,Tel Aviv - Yafo
454939091,Stav,,Eshkol,2004-12-13,stav.eshkol@gmail.com,055-1853212,Nahariya
810699207,Yael,,Shaham,1959-03-06,yael.shaham@gmail.com,051-6332789,Eilat
336182414,Amit,Sarah,Navon,1994-03-27,amit.navon@walla.co.il,058-7768215,Beer-Sheva
475168561,Ofek,,Barkat,1978-10-31,ofek.barkat@gmail.com,054-4664903,Nahariya
669618855,Ron,,Shani,1950-04-13,ron.shani@gmail.com,051-6805039,Ashdod
358071565,Ronit,,Ben-Ari,1986-08-29,ronit.ben-ari@gmail.com,055-7398370,Beer-Sheva
514331133,Rivka,,Lavi,2006-04-26,rivka.lavi@hotmail.com,055-9628674,Eilat
578413078,Dan,,Dahan,1950-01-30,dan.dahan@gmail.com,055-9621722,Beer-Sheva
203032434,Tomers,,Netanyahu,2007-11-16,tomers.netanyahu@teva.com,051-4536326,Jerusalem
835948208,Gal,,David,1945-06-27,gal.david@teva.com,056-2209981,Haifa
125504528,Shani,,Ben-Gurion,2000-09-06,shani.ben-gurion@gmail.com,050-3986212,Petah-Tikva
377721135,Bar,,Altman,1972-04-01,bar.altman@walla.co.il,055-1283383,Rehovot
822949013,Itai,Leah,Dotan,1953-01-21,itai.dotan@gmail.com,059-1763646,Beer-Sheva
484077593,Asaf,,David,1947-01-01,asaf.david@gmail.com,059-2451316,Petah-Tikva
921706952,Hadar,,Berger,1949-04-04,hadar.berger@gmail.com,057-3622672,Eilat
336079027,Ariel,,Peres,1936-12-27,ariel.peres@checkpoints.com,058-5948917,Haifa
420035728,Iris,,Shamir,2007-07-14,iris.shamir@hotmail.com,058-3371859,Beer-Sheva
144853569,Avraham,,Geva,1960-05-05,avraham.geva@hotmail.com,051-6111869,Jerusalem
903477338,Linoy,,Begin,1971-07-07,linoy.begin@teva.com,058-3390000,Haifa
308656189,David,,Zamir,1957-08-21,david.zamir@checkpoints.com,050-8738745,Eilat
178538388,Shira,Ben,Livne,1990-10-28,shira.livne@teva.com,059-9173698,Herzeliya
483474399,Yosef,,Livne,1999-07-23,yosef.livne@gmail.com,059-2171198,Jerusalem
441220048,Dan,,fuchs,1949-05-17,dan.fuchs@gmail.com,059-3556763,Nahariya
281075299,Avraham,,Melamed,1988-08-29,avraham.melamed@teva.com,056-5641917,Herzeliya
615346649,Stav,,fuchs,1981-02-16,stav.fuchs@walla.co.il,058-2825908,Haifa
793155758,Roni,,Katz,1995-12-22,roni.katz@hotmail.com,053-5416344,Beer-Sheva
778203785,David,,Sela,1939-07-11,david.sela@hotmail.com,053-1614990,Eilat
